"","Megakaryocyte","Fibroblast","MSC","Myeloid","Neural"
"MACROD1",0,0.147778155433064,0.659282700421941,0,0
"STIP1",0,0.0986855090198555,0.86580186929753,0.282533762784653,0
"FERMT3",0,0,0.318228105906314,4.00798439604849,0
"TRPT1",0,0.24588148512417,0.504032258064516,0,0
"NUDT22",0,0.707242604001307,0.620039682539682,0.548726953467954,0
"DNAJC4",0,0.558040406097234,0.512295081967213,0.282533762784653,0
"VEGFB",0,0.260437148498986,0.452898550724638,0,0
"FKBP2",1.1648223645894,4.03613793068558,1.76752524079854,4.60225054341065,0
"PPP1R14B",0,0.268882256459896,13.7801936858234,2.45072773981255,0
"RP11-783K16.5",0,0,0,0,0
"BAD",0,1.23054072434732,0,2.69832703723691,0.600492403771092
"GPR137",0,0.406553262516674,0,0,0
"ESRRA",0,0.156504319519219,0.6103515625,0,0
"TRMT112",0,2.66511540645021,0.978443436270527,1.47362922445854,1.75816779159235
"PRDX5",7.67825593986651,1.50246620176397,2.86992350765316,3.04604610907985,11.2648004396661
"CCDC88B",0,0,0.809585492227979,0,0
"RASGRP2",0,0.102245306940411,0,1.33084908171413,0
"SF1",0,5.46190820474394,2.05641530963938,0.876194340625898,0.561324726354196
"EHD1",0,0.0511226534702057,0.973546469869999,0.372300819061802,0.561324726354196
"PPP2R5B",0,0.0956782150272204,0.550176056338028,0,0
"ARL2",0,0.0511226534702057,1.15579621137679,0,0
"SAC3D1",0,0,0.60562015503876,0,2.76854928017719
"NAALADL1",0,0.0422354372212461,0,0,0
"ZFPL1",0,0.156504319519219,0,0.698616738857063,0
"VPS51",0,0.149808162490061,0,0.698616738857063,0
"TM7SF2",0,0,0,0,0
"FAU",46.3803481905706,15.873121505518,24.7573818344062,24.166206787882,7.12810182274445
"SYVN1",0,0,0,0,0
"MRPL49",0,0.410189138311966,0.999694360959707,1.36798905608755,0
"CAPN1",0,0.186139364578376,0,0,0
"DPF2",0,1.5358660859689,0,1.34916351861846,0
"SLC25A45",0,0.760294127641066,0,0,0
"FRMD8",0,0.209314495028781,0,0,0
"NEAT1",0,13.6848085763763,25.2446294866183,4.52139981979348,6.92571322404807
"CMB9-22P13.1",0,0,0,0,0
"MALAT1",12.8771072546532,959.951144252735,250.976019044402,190.82259913152,519.441609684517
"SCYL1",0,0.827617844454006,1.4655087202917,0,0
"LTBP3",0,1.06468580251959,0.318228105906314,0,0
"SSSCA1",0,0.235929377650024,0.998494283380972,1.12317548287972,0
"FAM89B",0,0,3.85529307532926,0,0
"EHBP1L1",0,0.367567765479752,0.965193632691851,0,0.561324726354196
"SIPA1",0,0.533534931164951,0,0.993640699523052,0
"MAP3K11",0,0.253203018179977,0.640368852459016,0,1.20098480754218
"RELA",0,0.440245209171246,0.620039682539682,0,0
"KAT5",0,0.566407145490625,0.568181818181818,0.574448529411765,0
"RNASEH2C",0,1.83830657413715,2.05947254364051,0.314901121047991,5.56338763220913
"CFL1",14.7075223656223,6.75162499475224,11.5576758864721,22.1977695277091,4.16427914898075
"MUS81",0,0,0,0,0
"EFEMP2",0,3.59264439503709,1.11612228855268,0,0
"CTSW",0,0,0,2.24860586436409,0
"FIBP",1.356300013563,0.901042954419583,2.60682177081439,0,0
"CCDC85B",4.5722359350781,0.815757925329114,4.42788140298984,4.19387953743038,1.75816779159235
"C11orf68",0,0,0,0,0
"DRAP1",0,4.39447322820031,3.02890514242742,4.87827602927485,1.20098480754218
"SART1",2.12924518258277,0,0,0,4.20168067226891
"EIF1AD",0,0,0,0,0
"BANF1",0,2.46294380615009,1.37871196323757,1.74265668929471,0
"SF3B2",14.1331553429821,0.156504319519219,0,0.282533762784653,2.31949251794654
"PACS1",0,0,0,0,0
"RAB1B",0,0,0,0,0.600492403771092
"YIF1A",6.1300736616544,2.69833541291441,1.85242309623947,2.30737282530111,0
"BRMS1",0,0.209314495028781,0,0,0
"MRPL11",0,1.59040500663877,0.578703703703704,2.51228903906426,0
"CTD-3074O7.5",0,0,0.386757425742574,0,0
"ZDHHC24",0,0.1860361282161,0.572344322344322,0,0
"CTSF",0,0.498293199955331,0,0,0
"CCS",0,0.71442198506274,0,0.548726953467954,0
"RBM14",0,0.512393928654179,0,0.977135040062537,0
"RBM4",0,0,0.576568265682657,0,0.561324726354196
"C11orf80",0,0,0,0,0
"RCE1",0,0,0,1.33084908171413,0
"RHOD",0,0.29322073657049,0,0,0
"KDM2A",0,1.5831669195842,0,0,0
"ADRBK1",0,0.147778155433064,0,0.314901121047991,4.20168067226891
"ANKRD13D",0,0.957320727333996,0.933198825808525,1.12258643915581,0
"RAD9A",0,0,0.494462025316456,0,0
"POLD4",0,0.137046718165168,0.415558510638298,0,1.15767538782126
"PPP1CA",1.83351668500183,1.66899301221599,0.967457022144522,8.15207143595984,0
"TBC1D10C",0,0,0,0,0
"RPS6KB2",0,0.132952203682776,0.607976653696498,0.94876660341556,0
"CORO1B",0,0.32705389848247,0.766674568870463,0,0
"TMEM134",0,0.28767631901184,0,0.548726953467954,0.600492403771092
"AIP",0,0.64400922093963,0.620039682539682,0.574448529411765,1.20098480754218
"CDK2AP2",0,1.12609590393715,0,0.561293219577907,3.36904168394828
"GSTP1",33.0554433713288,3.55623825865086,3.54693835478767,3.2897812174156,2.96329434143856
"NDUFV1",6.37473448067201,0.603535733483891,0.669802333889021,0,1.15767538782126
"NUDT8",0.891981090000892,1.19559309620911,0,0,0
"UNC93B1",0,0,0,0,0.561324726354196
"NDUFS8",10.0957060933738,1.32406875461735,1.88586176658163,0.687201940109793,0.600492403771092
"TCIRG1",0,0,0.272212543554007,0,0
"CHKA",0,0,0,0,0
"KMT5B",0,0.147778155433064,0.386757425742574,1.27174316480744,0
"C11orf24",0,0,2.08395770133114,0,0
"PPP6R3",0,0,0,0,0
"MRPL21",0,0.514282706820542,0.353506787330317,1.13558937088349,0
"IGHMBP2",0,0.0767224182906245,0,0,0
"CCND1",0,0.102245306940411,6.23886801888858,0,0
"FADD",0,0,0.452898550724638,0,0
"PPFIA1",0,0.493279593821308,0.617588932806324,0.687539454708987,0
"CTTN",0,1.94199431851454,1.76974076486094,0.574448529411765,0
"RP11-660L16.2",0,0,0,0,0
"NADSYN1",0,0,0.747607655502392,0,0
"RNF121",1.70706725844998,0,0,0,0
"NUMA1",0,1.06899142441762,0,0,0
"LAMTOR1",1.9040365575019,1.77157992950785,2.85250718948813,1.1015642211941,0.600492403771092
"ANAPC15",0,0.82329056550324,2.99207504682654,0.561293219577907,1.12264945270839
"INPPL1",0,0.0383612091453123,0,0,3.08546744831842
"ARAP1",0,0.204490613880823,0,0,3.84024577572965
"STARD10",0,0,0,0,0
"ATG16L2",0,0.204490613880823,1.06638418079096,0,0
"RAB6A",3.22406190198852,0.306889673162498,0.747607655502392,0,0
"MRPL48",5.6644625084198,0.0383612091453123,0.766674568870463,0,0
"COA4",0,0.946332044422479,1.20220762310606,1.28531185314082,0
"UCP2",0,0.0986855090198555,0.637755102040816,5.84587749130128,0
"PPME1",0,0.336788447304608,0.452898550724638,0,0
"PGM2L1",0,0,0.550176056338028,1.68979523196563,0
"POLD3",1.941370607649,0.209314495028781,0,0.977135040062537,1.16181713012529
"RNF169",0,0.704618051556827,0,0,0
"SPCS2",3.69489296013527,1.14726891978664,1.20387730888104,0.548726953467954,0.561324726354196
"ARRB1",0,0,0,0.372300819061802,0
"RPS3",27.9251421118623,20.1231824093356,48.0646852804336,51.1122567036813,6.48844174155646
"SERPINH1",0,3.68536122284542,1.61804413446286,0,0
"UVRAG",0,1.92480714532716,0,0,0
"TSKU",0,0.617195625020965,0,0,0
"PAK1",3.78472755317364,0,0,0,0.561324726354196
"CLNS1A",1.25328988595062,0.515502639947868,0.316295546558705,1.87358121949869,0.561324726354196
"RSF1",3.92042309821044,0.852831767327309,0,2.78217520765936,0
"AAMDC",4.65712263493158,0.897225953870058,0.353506787330317,0.315238635647185,0
"NDUFC2",0,3.83943353410942,0,0.981150501641716,0
"ALG8",0,0.468128461569679,0.375600961538462,0,0
"PRCP",0,0.15067413682436,0,1.54408427347943,0
"RAB30",0,0,0,0,0
"RAB30-AS1",0,0,0,0,0
"PCF11",0,1.38258963617395,0.44138418079096,0,0
"CCDC90B",0,0.297586317923125,0.526094276094276,1.22040517451794,0
"TMEM126B",0,0.706189286384012,0,0,0
"TMEM126A",0,0.259315924590929,0,0,0
"CREBZF",0,0.320004909930102,0,0,0
"PICALM",7.08470325643028,1.51704706415412,0.466417910447761,0,0
"EED",1.70706725844998,0,0.512295081967213,0,0
"C11orf73",0,0.841424824740779,0.448994252873563,0,0
"PRSS23",0,2.52118124162254,0,0.687539454708987,0
"CTSC",0,7.04786857785432,0.627510040160642,5.88371259723515,0
"CHORDC1",1.45602795573675,0.108438699603114,0.576568265682657,0.282533762784653,0
"SLC36A4",0,0.252628872946052,0,0,4.20168067226891
"SMCO4",0,0.535263510315908,0,2.37652217166228,0
"TAF1D",0,2.23322515424853,2.12759341048815,0,4.20168067226891
"MED17",0,0,0.747607655502392,0,0.561324726354196
"MRE11A",0,0,0,0,0
"CWC15",9.63348310844736,0.39535062324488,1.13821768754381,0,0
"SRSF8",0,0.527408194808517,0,0,0
"ENDOD1",0,0.511689536228432,0,0,0
"SESN3",0.811556565492615,0.32705389848247,0.801282051282051,0,0
"FAM76B",1.45602795573675,0,0,0,0
"CEP57",0,0,0,0,0
"MAML2",0,0.688590187213482,0,0,0
"BIRC3",0,0,0,1.40726146918097,0
"BIRC2",0,1.1476766673692,1.03084415584416,0,0
"TMEM123",0,0.683875261090966,0,1.74028987514935,1.72314185647948
"DCUN1D5",2.53871541000254,0.18028412778539,0,0.769941484447182,0
"CASP4",0,0.147778155433064,0,0,0
"CASP1",0,0.0383612091453123,0,1.36798905608755,0
"CARD16",0,1.30520086579258,0,1.29237367570972,0
"AASDHPPT",0,0.256062274345121,0,0.574448529411765,0
"CWF19L2",0,0.108438699603114,0,0,0.561324726354196
"CUL5",1.9040365575019,0.555434187809399,0,0,0
"ACAT1",1.20743781695243,0.108438699603114,0,0,0
"NPAT",0,0.58901077097847,0,0,0
"ATM",0.961261174661156,1.54002238640899,0,0.282533762784653,0
"DDX10",0,0,0,0,0
"RDX",4.38391369930132,0.140920946241102,1.25718963099866,0,0
"FDX1",0,1.01408772204787,0.670600858369099,0.548726953467954,0
"POU2AF1",0,0,0,0,0
"C11orf1",0,0,0,0,0
"CRYAB",260.401627942245,1.57608400421101,0.965193632691851,0,0
"C11orf57",1.86811133943583,1.29876512008312,0,0,0
"TIMM8B",3.71721382664582,1.08512472998019,2.46334971660872,1.13558937088349,0
"SDHD",0,2.09556217029282,0,2.71715257470601,0
"IL18",0,0,0,0,0
"PTS",0,0.280331912984974,1.67057859095958,0.561293219577907,0
"ZBTB16",3.22416857070322,0.502895358543891,0,0,0
"NNMT",0,20.0819499424017,1.22320908784508,0,0
"C11orf71",0,0.352268769313887,0,0,0
"RBM7",0,0.687765496392226,0,0,0
"REXO2",14.8281799069063,2.61505447181676,2.75068987633475,0,0
"ZPR1",0,0.0956782150272204,0,0,0
"SIK3",1.13804483896666,0.108438699603114,0,0,0
"PAFAH1B2",0,0.942324160096216,0.405844155844156,0,0
"TAGLN",0,16.8121050006405,31.7148897393578,2.27117874176698,0
"PCSK7",0,1.47000071921825,0,1.68532602914584,0
"RNF214",0,0.384139938399363,0,0,0
"CEP164",0,0,1.53153314685983,0.899442345745638,0
"IL10RA",0,0,0.415558510638298,0,0
"CD3E",0,0,0,3.06864595254035,0
"CD3D",0,0,0,10.4311575255752,0
"CD3G",0,0,0,2.65570334774487,0
"UBE4A",0,0,0,0,0
"ATP5L",13.9366133977617,3.22683689504889,4.91632280377529,5.85093697805262,3.36904168394828
"KMT2A",1.98019801980198,0.479876014015659,0,0,0
"ARCN1",0,0.134039424172533,1.35732323232323,1.31302521008403,0
"DDX6",0,0.511675541696149,0,0.282533762784653,0
"CCDC84",0,1.12299200733838,0,0,0
"RPS25",25.1394740948501,13.7399107710547,16.57782829037,28.6608500317937,7.37250838095741
"TRAPPC4",2.2002200220022,0.476163184117919,0.466417910447761,1.40726146918097,1.15767538782126
"HYOU1",0,0.465376769373901,0.713596724344967,0,0
"HMBS",0,0,0.533276450511945,0,0
"H2AFX",0,0,0.405844155844156,1.34916351861846,0.561324726354196
"CBL",0,0,0.809585492227979,0,0
"RNF26",0,0,1.14158834361697,0,0
"THY1",0,0.628605260294645,1.19669513446337,0,0
"OAF",0,0.209314495028781,0,0,0
"ARHGEF12",0,0,0.544425087108014,0,0
"TBCEL",0,0,0,0,0.561324726354196
"SORL1",0,0,0,0.372300819061802,0
"HSPA8",4.17852242740614,2.73468426604346,3.93031112147547,3.0481626236452,1.20098480754218
"CLMP",0,0.289456523201995,3.91883757160912,0,0
"TBRG1",1.5001500150015,0.108438699603114,0,0,0
"TMEM218",0,0.310438578061135,0,1.36798905608755,0
"FEZ1",59.5527094300146,0.0986855090198555,0.369385342789598,0,0
"EI24",0,0.437162282970825,1.86600479784954,0,0
"SRPRA",0,0.209314495028781,0,0,0
"DCPS",0,0.0422354372212461,0,1.662857440772,0
"ST3GAL4",0,0.0383612091453123,0,2.23730597018377,0
"ETS1",0,1.88665009601058,0.578703703703704,0.282533762784653,0
"FLI1",0,0,0,0,3.08546744831842
"NFRKB",3.19304376258059,0,0,0,0
"APLP2",4.44640635865641,1.52254110776458,0,0,0
"ZBTB44",0,0.293049233066931,0,0,0
"NTM",0,0,0.659282700421941,0,0
"VPS26B",0,0,0.544425087108014,0,0
"THYN1",0,0,0,0.654834581846455,0
"ZMYND11",0,0.637039230448022,0,0,0
"DIP2C",0,1.20482306639548,0,0,0
"GTPBP4",0,0.1860361282161,0,0.561293219577907,0
"IDI1",2.62565771856427,0.224397337361412,0,1.34439001385895,0.561324726354196
"PFKP",0,0,1.1537447257384,1.48544266191325,0
"KLF6",0,1.34061271035806,1.56814678331528,0.912336004880635,1.75816779159235
"AKR1C3",0,0.0956782150272204,0,1.32485426603074,0
"FAM208B",0,0.504225936572426,0,0.993640699523052,0
"GDI2",0,0.284242694269482,0,1.57549200253937,0
"FBXO18",0,1.03775820760431,0,0,0
"RBM17",2.2002200220022,0.938510433245778,1.63048876638614,0,4.2864522558606
"PFKFB3",0,0,0.386757425742574,0,0
"ITIH5",0,1.40696036318271,0,0,0
"KIN",1.83351668500183,0.765618949062539,0,0,0
"ATP5C1",1.06462259129139,0.278591952297879,0,2.31238520566681,0.600492403771092
"TAF3",0,0,0,1.70314990077593,0.561324726354196
"GATA3",0,0,0,1.08530497069677,0
"CELF2",0,0,0.950819199023722,0.629802242095982,4.7630053986231
"USP6NL",0,0,0.318228105906314,0,0
"UPF2",0,0.320241917229651,0.318228105906314,0,2.76854928017719
"NUDT5",0,0.562951947507619,0,0.597434883832644,0
"CDC123",0,0.247675704174093,0,2.20614581081487,2.76854928017719
"OPTN",0,1.25315137107109,1.70127578900263,0.282533762784653,0
"SEPHS1",2.06270627062706,0,0,0,0
"PRPF18",0,0.0986855090198555,0,0,0
"FRMD4A",0,0.0956782150272204,0,0,0
"FAM107B",0,0,0,1.08530497069677,1.16181713012529
"HSPA14",0,0,0,0,0
"DCLRE1C",0,0.137046718165168,0,1.22040517451794,0
"RPP38",0,0.878478292792152,0.533276450511945,0,0
"NMT2",0,0.797976142248279,0,1.45049049193148,0
"RSU1",0,0.64035639318384,0,3.38309908834383,0
"VIM-AS1",0,0,0,0,0
"VIM",1.20743781695243,33.705172631495,18.0296773635594,22.2365015099596,3.08546744831842
"HACD1",0,0,1.1098447161946,0,0
"NSUN6",0,0.0993097969114653,0.415558510638298,0,0
"ARL5B",0,0.251022918392449,0,0,0
"MLLT10",0,0.678003763243244,0,0,0
"DNAJC1",0,1.84747664128115,0,0.687539454708987,0
"COMMD3",0,1.091283261514,0.76593137254902,0,0.561324726354196
"BMI1",0,0,0,0,0
"PIP4K2A",0,0,0,3.60073768486895,0.561324726354196
"MSRB2",0,1.60409046322957,0.405844155844156,0.977135040062537,0
"APBB1IP",0,0.675252111309455,0,0.698616738857063,0.561324726354196
"ABI1",0,0.213548850049334,0,0,0.600492403771092
"ANKRD26",0,0,0,0,0
"YME1L1",0,0.565865204414217,0.747607655502392,0,0.600492403771092
"MASTL",0,0,0,0,0
"ACBD5",0,0.507815308152498,0,0,0
"RAB18",5.69415692379602,1.93662088888719,0,0.993640699523052,0
"WAC-AS1",0,0.132952203682776,0.405844155844156,0.372300819061802,2.76854928017719
"WAC",4.57335885038833,0.0511226534702057,1.20366676338314,0,0
"SVIL-AS1",0,0,0,0,0
"MTPAP",0,0.30828041186263,0,0,0
"MAP3K8",0,0,0,0.314901121047991,0
"ZEB1",0,0,0.316295546558705,0,0
"ARHGAP12",0,0.86475268073331,0,0,0
"KIF5B",4.54910980799635,0.32705389848247,0.625,1.45098038463686,0.561324726354196
"EPC1",0,0.920732072215513,0.452898550724638,1.31302521008403,0
"ITGB1",0,3.89265610954327,5.17968256799387,3.01407677344887,0
"NRP1",1.57158573000157,1.48753919955492,0,0,0
"CREM",0,0.35993345230393,0.576568265682657,0.314901121047991,0
"CCNY",0,0.108438699603114,0.707013574660633,0,0
"ZNF33A",0,0.549283010915611,0,0,0.561324726354196
"ZNF37A",0,0.635781419636864,0.316295546558705,0,0
"BMS1",0,0,1.2837441314554,0,0
"HNRNPF",12.9894558716873,0.606099297262033,1.34128584229391,0,0
"ZNF487",0,0,0,0,0
"ZNF32",1.86811133943583,0.812381837417307,0,0,0
"CXCL12",0,137.993275693642,3.14356230854258,0,0
"C10orf10",0,9.28228345455623,0.316295546558705,0,0
"ZNF22",0,0.828722915284214,0.44138418079096,0,0
"ALOX5",0,0,0,0,3.08546744831842
"MARCH8",0.891981090000892,0.1860361282161,0.533276450511945,1.01419878296146,0
"TIMM23",0,0.238279272622842,0,0,0
"NCOA4",1.9040365575019,0.892577415876708,1.22611656469386,0,0
"MAPK8",0,0,0,0,0
"ARHGAP22",0,0,0,0,0
"TIMM23B",0,0.132952203682776,0,0,0
"DKK1",0,0,1.22961116264688,0,0
"ZWINT",0,0,0.789141414141414,0.574448529411765,0
"CISD1",0,0,0,1.33084908171413,0
"UBE2D1",2.3689817710237,0.243456370460284,0.6103515625,0,0
"TFAM",0,0.134039424172533,0,0.314901121047991,0
"BICC1",0,1.26382752642647,0,0,0
"CCDC6",0,0.333799664546535,0.740521327014218,0,0
"ARID5B",1.83351668500183,5.97451399415988,1.17573843892007,0,0
"NRBF2",0,0.0956782150272204,0.44138418079096,0,0
"JMJD1C",1.62311313098523,0.994259048529924,0.533276450511945,0.899442345745638,4.20168067226891
"REEP3",0,0.285449161489841,0,0,0
"DNAJC12",0,0,0.6103515625,0,0
"HERC4",0,0.923885248367414,0.713470319634703,0.282533762784653,3.08546744831842
"HNRNPH3",2.2002200220022,0.336814461151736,0,1.53842825964044,0
"CCAR1",0,0.847928249438534,0.747607655502392,1.34916351861846,0
"DDX50",1.1001100110011,0.265758724009297,0,0,0
"DDX21",0,1.52626733997211,0,1.22040517451794,4.20168067226891
"KIF1BP",1.83351668500183,0,0,0,0
"SRGN",0,1.184963946527,3.40672400883979,3.5030851222024,35.8738543671029
"VPS26A",0,0.778225481425418,0,0,0
"HK1",0,0,0.60562015503876,0,0
"SAR1A",1.39450564774787,1.77510352135603,0,0,0
"PPA1",0,0.477777017417782,0.6103515625,1.34916351861846,0
"EIF4EBP2",0,0.634193947835194,0.550176056338028,0.315238635647185,0
"PRF1",0,0,0,1.59987545958962,0
"PCBD1",0,0.0844708744424922,0.640368852459016,0,0
"C10orf54",0,1.00035437928765,0,0.561293219577907,2.76854928017719
"PSAP",0,6.60549214751767,2.07374210928101,5.06020833598085,3.08546744831842
"SPOCK2",0,0,0,0,0
"ANAPC16",0,2.35366645407946,1.28139544214412,3.60795269360841,0.600492403771092
"DDIT4",0,1.19527341056338,0.670600858369099,0,0
"DNAJB12",0,0,0,0,0
"P4HA1",0,0,0.544425087108014,1.19075970469159,0
"DNAJC9",0,0,1.24007936507936,0,0.600492403771092
"MRPS16",0,1.47809133260462,0,0.698616738857063,3.68595985208951
"ANXA7",0,0.581539337505863,0,0,0
"PPP3CB",0,1.27153665204399,0,0,0
"CHCHD1",1.941370607649,0.937544203896366,1.8689562188342,0,0
"ZSWIM8",0.934055669717916,0.965298400061779,0,0.372300819061802,0
"CAMK2G",0,0.742115027829313,0.44138418079096,0,3.08546744831842
"VCL",0,1.68690297536234,0,0,7.84847284694152
"ADK",0,0.18028412778539,0.625,1.40726146918097,0
"KAT6B",1.83351668500183,0.209314495028781,0,0,4.20168067226891
"VDAC2",6.67067671087263,0.24139090328589,1.98652254287967,3.83018797891485,0
"COMTD1",0,0.0986855090198555,0,0,0
"ZNF503",0,1.15347578355646,0.591856060606061,0,0
"KCNMA1",0,0,9.59157205896514,0,0
"RPS24",15.7548203703114,15.3710780529605,22.5771289507267,50.6131095212654,14.0426184438319
"PPIF",0,0,0,0.574448529411765,0
"EIF5AL1",0,0.32705389848247,0,0,0
"NUTM2B-AS1",0,0.877713165164608,0,0,0.561324726354196
"PLAC9",0,5.3159095776369,0.386757425742574,0,0
"ANXA11",0,1.48652742460605,1.58511567808191,1.76358218397023,1.12264945270839
"FAM213A",0,0.735196384992754,0,0,0
"TSPAN14",0,0.842817553437053,1.49521531100478,1.32485426603074,0
"GHITM",0,0.185161117893739,0.713470319634703,1.13558937088349,0
"CCSER2",1.356300013563,1.30290007546579,0.448994252873563,0,0
"WAPL",1.83351668500183,0,0.691371681415929,0,0
"ADIRF",0,8.18408029432455,0.835398536591927,0,0
"GLUD1",0,1.19438083954129,0,0,0
"FAM35A",0,0,0,0,0
"NUTM2A-AS1",0,0.137671006056778,0,0,0
"MINPP1",0,0.259315924590929,0,0,0
"ATAD1",0,0.294417971767685,0,0,0
"PTEN",1.26935770500127,0.513195859374996,0,1.55349618877595,0
"ACTA2",0,1.51211047138637,1.52802623732856,0,0
"FAS",0,0.289384127537761,0,0,0
"IFIT3",0,0.0986855090198555,0,0,0
"IFIT1",0,0.0956782150272204,0,0,0
"KIF20B",0,0,0,1.33084908171413,0
"RPP30",1.15127791848952,0.29322073657049,0.707013574660633,1.01419878296146,2.76854928017719
"PCGF5",0,0.251022918392449,0.691371681415929,0,0
"TNKS2",3.36006451323865,0.46199847102871,0,0,0
"BTAF1",0,0.52734272003375,0.386757425742574,0,0
"MARCH5",0,0,0,0,0
"HHEX",0,0,0,0,0
"MYOF",0,0,1.82893401108796,0,0
"CEP55",0,0,0.789141414141414,0,0
"FRA10AC1",0,0.0511226534702057,0,0,0
"NOC3L",0,0.259315924590929,0,0,0
"HELLS",0,0,0,0.315238635647185,4.80217307604
"PDLIM1",0,0.741631412486905,0.670600858369099,3.93410017577161,0
"ZNF518A",0,0.47925686478659,0.494462025316456,0,4.40157050208384
"BLNK",0,0,0,0,0
"DNTT",0,0,0,0,0
"TM9SF3",5.00777118598669,0.771962324008645,0.544425087108014,0,0
"LCOR",0,0.904650582481894,0.415558510638298,0.561293219577907,0
"RRP12",0,0,0,0,0
"PGAM1",0,1.28246937810647,3.20956070720102,3.04758431180354,0
"EXOSC1",0,1.1954332333573,0.572344322344322,0,0
"ZDHHC16",0,0,1.82207896078328,0.879968646617296,0
"UBTD1",0,0.246463664452919,0,0,0
"MARVELD1",0,0.574243692163676,0.52257525083612,0,0
"ZFYVE27",0,0.520432188709923,0,0,0
"HPS1",0,0,1.30250729019678,0.94876660341556,0
"CUTC",0,0,0,0,0
"BLOC1S2",0,0.204490613880823,0,0.698616738857063,0
"NDUFB8",0,2.57599312366303,1.71888321807503,2.81753365717975,0
"SLF2",0,0,0,0,0
"MRPL43",0,1.36577853443287,1.31063963459155,0.574448529411765,0
"DPCD",0,0,0.494462025316456,0,0
"POLL",0,0,0,0,0
"NPM3",0,0.175605077775481,0.993875639789333,1.4293187111291,0
"MGEA5",1.25328988595062,0.0986855090198555,0.550176056338028,0,0
"C10orf76",0,0,0.6103515625,0,0
"LDB1",0,0,0.318228105906314,0,0
"NOLC1",0,0.186139364578376,0.726744186046512,0,0
"GBF1",0,0,0.627510040160642,0,0
"FBXL15",0,0.376611700763764,0.494462025316456,0.993640699523052,0
"CUEDC2",10.3625876915675,1.1108728749644,0,0.561293219577907,0
"ACTR1A",1.356300013563,0.253203018179977,0,0,4.20168067226891
"ARL3",0,0.426363695393935,0,0,0
"BORCS7",0,1.5449628630957,0.318228105906314,0.687539454708987,0
"NT5C2",0,0.584804971884488,0,0,4.20168067226891
"USMG5",3.07079580138465,1.38411979565785,2.24576135610555,1.14224230350898,0.561324726354196
"PDCD11",0,0.0422354372212461,0.318228105906314,0,0
"CALHM2",0,0,0,0.698616738857063,0
"OBFC1",0,0.0511226534702057,0.818062827225131,0,0
"GSTO1",0,0.977493828803484,1.3916015625,2.45261290148836,0
"ADD3",0.934055669717916,0.944150826238595,0,0,0
"MXI1",0,0.251022918392449,0.550176056338028,0,0
"SMNDC1",0,0.0986855090198555,1.06700033794413,0,0
"DUSP5",0,0.357092650461845,0,0,0
"SMC3",4.14550625927354,0.782656527897968,0.827272413911964,0,4.20168067226891
"PDCD4",1.76803394625177,0.0511226534702057,0,1.48702209006481,0
"BBIP1",0,0,0,0,0
"SHOC2",0,1.14995292938235,0,0,0.600492403771092
"ZDHHC6",0,0.209314495028781,0.550176056338028,0,0
"TCF7L2",0,0.876311115579237,0.375600961538462,0,0
"CCDC186",0,0,0,0.314901121047991,0
"FAM160B1",0,0.610322266787952,0,0,0
"PDZD8",0,0.721315542655955,0,0,0
"FAM204A",0,0.577501049883178,1.38349514563107,0,0
"CACUL1",0,0.295438455401223,1.08040859088528,0,0.561324726354196
"EIF3A",0,1.7121137737004,0.452898550724638,0,1.20098480754218
"FAM45A",0,1.08011387832042,1.73112500524087,0,0
"SFXN4",0,0.0383612091453123,0,0,0
"PRDX3",0,0.46703428142627,0.544425087108014,0.780152909970354,0
"RGS10",0,0.306889673162498,0.504032258064516,4.2298975089963,0
"TIAL1",0,0.784350465050559,0,1.66440215426564,4.20168067226891
"INPP5F",16.9189454940519,0,0,0,0
"MCMBP",0,0.34525088230781,0.526094276094276,0,0
"ATE1",0,0.0986855090198555,0.617588932806324,0.574448529411765,0
"NSMCE4A",5.7078755025397,1.01492188061283,0,0,0.600492403771092
"HTRA1",0,0.878710429717387,0,0,0
"IKZF5",0,0.56876688273351,0.620039682539682,0,0
"BUB3",0,0.435622489217353,1.51093979446097,0,0.561324726354196
"CHST15",0,0.194865528664531,0,0,0
"OAT",0,0.635035412948986,0,0.561293219577907,2.76854928017719
"LHPP",0,0,0,0,0
"FAM175B",0,0.0422354372212461,0,0,0
"CTBP2",0,0.572064294004917,0,0,0
"UROS",0,0.303176122900678,1.39734504441561,0.561293219577907,0
"BCCIP",0,0,0,0,0
"ADAM12",0,0.682547266398198,1.78369447280886,0,0
"PTPRE",0,1.29876512008312,0,1.18119536971415,0
"MKI67",0,0,2.6874980798208,3.03266355085907,0.561324726354196
"MGMT",0,1.30978992444336,0,0,4.20168067226891
"EBF3",0,0.800863206777247,0,0,0
"GLRX3",0.9706853038245,0.44354863753895,0,0.574448529411765,0
"PPP2R2D",0,0,0,0,0
"BNIP3",0,1.27929474098989,2.3193487063922,0,0
"STK32C",0,0,0,0,0
"ADAM8",0,0.0422354372212461,0,0,0
"TUBGCP2",0,0.354836965422562,0,0,0
"ZNF511",0,0.572395477802896,0.809585492227979,1.13558937088349,0
"FUOM",0,0.108438699603114,1.25718963099866,0,0
"ECHS1",0,0.70916887726393,1.41887098408838,1.34916351861846,0
"MTG1",0,0.186139364578376,0,0,0
"KDM5A",0,0.881231761099439,0,0.314901121047991,3.08546744831842
"CCDC77",0,0,0.607976653696498,0,0
