source,target,gene_A,gene_B,type_gene_A,type_gene_B,MeanLR
Megakaryocyte,Megakaryocyte,RET,HIF1A,Receptor,Transcription Factor,0.22349769
Megakaryocyte,Megakaryocyte,RPS6KA1,HIF1A,Receptor,Transcription Factor,0.22349769
Megakaryocyte,Megakaryocyte,RPS6KA3,HIF1A,Receptor,Transcription Factor,0.22349769
Megakaryocyte,Megakaryocyte,RPS6KA5,HIF1A,Receptor,Transcription Factor,0.22349769
Megakaryocyte,Megakaryocyte,RPS6KB1,HIF1A,Receptor,Transcription Factor,0.22349769
Megakaryocyte,Megakaryocyte,RYK,HIF1A,Receptor,Transcription Factor,0.22349769
Megakaryocyte,Megakaryocyte,SENP1,HIF1A,Receptor,Transcription Factor,0.22349769
Megakaryocyte,Megakaryocyte,SGK1,HIF1A,Receptor,Transcription Factor,0.22349769
Megakaryocyte,Megakaryocyte,SIRT1,HIF1A,Receptor,Transcription Factor,0.22349769
Megakaryocyte,Megakaryocyte,SRC,HIF1A,Receptor,Transcription Factor,0.22349769
Megakaryocyte,Megakaryocyte,STK11,HIF1A,Receptor,Transcription Factor,0.22349769
Megakaryocyte,Megakaryocyte,STK38,HIF1A,Receptor,Transcription Factor,0.22349769
Megakaryocyte,Megakaryocyte,TBK1,HIF1A,Receptor,Transcription Factor,0.22349769
Megakaryocyte,Megakaryocyte,TGFBR1,HIF1A,Receptor,Transcription Factor,0.22349769
Megakaryocyte,Megakaryocyte,TGFBR2,HIF1A,Receptor,Transcription Factor,0.22349769
Megakaryocyte,Megakaryocyte,TNK2,HIF1A,Receptor,Transcription Factor,0.22349769
Megakaryocyte,Megakaryocyte,ULK1,HIF1A,Receptor,Transcription Factor,0.22349769
Megakaryocyte,Megakaryocyte,ULK2,HIF1A,Receptor,Transcription Factor,0.22349769
Megakaryocyte,Megakaryocyte,MAPK1,KLF8,Receptor,Transcription Factor,0.3543883
Megakaryocyte,Megakaryocyte,ABL1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,ACAT1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,ACVR1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,ACVRL1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,AKT2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,ALK,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,APP,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,ATM,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,AURKA,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,BIRC2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,BIRC3,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,BMPR1A+BMPR1B+BMPR2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,BMPR1A,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,BMPR1B,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,BMX,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,BTK,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,CAMKK1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,CAPN1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,CASP2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,CASP3,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,CD40,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,CDK1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,CDK2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,CDK5,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,CDK9,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,CHEK1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,CHEK2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,CHUK,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,CILK1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,CREBBP+EP300,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,CSK,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,CSNK1A1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,CSNK1G2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,CSNK2A2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,CSNK2B,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,EGFR,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,EIF2AK2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,EPHA1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,EPHB1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,ERBB2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,ERBB4,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,ERN1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,FES,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,FGFR1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,FGR,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,GNAI2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,GSK3A,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,GSK3B,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,HCK,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,HIPK2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,HSP90AA1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,HSP90AB1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,IGF1R,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,IKBKB,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,IKBKE,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,ILK,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,INSR,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,IRAK1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,IRAK2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,ITGB1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,ITK,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,JAK2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,LATS2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,LCK,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,LIMK1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,LIMK2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,LPP,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,LRRC4,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,LTBR,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,LYN,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,MAP3K1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,MAP3K14,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,MAP3K4,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,MAP3K5,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,MAP3K7,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,MAP3K8,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,MAP4K2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,MAP4K3,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,MAP4K4,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,MAP4K5,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,MAPK1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,MAPK14,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,MAPK3,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,MAPK7,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,MAPK8,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,MAPK9,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,MAPKAPK2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,MATK,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,MDM2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,MTOR,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,NLK,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,NLRC4,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,NRK,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,NTRK1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PAK1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PAK2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PDGFRA,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PDGFRB,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PDK1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PDPK1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PIK3CA+PIK3R1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PIK3CA,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PIK3CG,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PIK3R1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PKN2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PLK1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PLK2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PRKAA1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PRKAA2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PRKACA,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PRKACB,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PRKCA,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PRKCB,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PRKCD,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PRKCI,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PRKCZ,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PRKD1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PRKD2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PRKG1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PRNP,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PTEN,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PTGS2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PTK2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PTK2B,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PTPN1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PTPRF,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PTPRG,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PTPRO,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PTPRR,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,PTPRT,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,RACK1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,RET,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,RIPK1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,RIPK3,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,RPS6KA1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,RPS6KA3,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,RPS6KB1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,SENP1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,SGK1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,SIRT1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,SRC,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,SRPK2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,STK38,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,STK4,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,SYK,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,TBK1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,TGFBR1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,TGFBR2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,TNFRSF11A,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,TNFRSF14,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,TNIK,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,TNK2,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,WNK1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,XIAP,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,YES1,SMAD1,Receptor,Transcription Factor,0.6399087
Megakaryocyte,Megakaryocyte,ABL1,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,AKT2,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,AKT3,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,ATM,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,AURKA,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,BIRC5,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,BMPR1B,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,CASP3,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,CDK1,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,CDK2,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,CDK4,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,CDK5,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,CDK6,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,CDK9,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,CHEK1,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,CHEK2,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,CHUK,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,CSF1R,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,CSK,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,CSNK1A1,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,CSNK1G2,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,DAPK1,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,DAPK3,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,DYRK1A,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,EGFR,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,EIF2AK2,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,GSK3A,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,GSK3B,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,HDAC3,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,HDAC4,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,HSP90AA1,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,IGF1R,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,IL2RB,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,INSR,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,JAK1,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,JAK2,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,JAK3,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,LATS2,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,LCK,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,LMTK2,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,MAP3K5,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,MAPK1,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,MAPK10,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,MAPK11,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,MAPK12,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,MAPK14,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,MAPK3,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,MAPK8,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,MAPK9,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,MDM2,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,PIM1,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,PLCG1,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,PLCG2,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,PRKAA1,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,PRKACA,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,PRKCA,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,PRKCB,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,PRKCD,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,PRKG1,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,PTK2,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,RACK1,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,RAF1,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,RPS6KA3,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,RPS6KB1,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,SRC,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,STK38,TFDP1,Receptor,Transcription Factor,0.3450898
Megakaryocyte,Megakaryocyte,CAMK2B,IRF1,Receptor,Transcription Factor,0.26038596
Megakaryocyte,Megakaryocyte,CDK1,IRF1,Receptor,Transcription Factor,0.26038596
Megakaryocyte,Megakaryocyte,CHEK2,IRF1,Receptor,Transcription Factor,0.26038596
Megakaryocyte,Megakaryocyte,CSNK1A1,IRF1,Receptor,Transcription Factor,0.26038596
Megakaryocyte,Megakaryocyte,IKBKE,IRF1,Receptor,Transcription Factor,0.26038596
Megakaryocyte,Megakaryocyte,ITK,IRF1,Receptor,Transcription Factor,0.26038596
Megakaryocyte,Megakaryocyte,KAT2B,IRF1,Receptor,Transcription Factor,0.26038596
Megakaryocyte,Megakaryocyte,PRKAA1,IRF1,Receptor,Transcription Factor,0.26038596
Megakaryocyte,Megakaryocyte,PRKACA,IRF1,Receptor,Transcription Factor,0.26038596
Megakaryocyte,Megakaryocyte,PRKCA,IRF1,Receptor,Transcription Factor,0.26038596
Megakaryocyte,Megakaryocyte,SGK1,IRF1,Receptor,Transcription Factor,0.26038596
Megakaryocyte,Megakaryocyte,STK11,IRF1,Receptor,Transcription Factor,0.26038596
Megakaryocyte,Megakaryocyte,ULK1,IRF1,Receptor,Transcription Factor,0.26038596
Megakaryocyte,Megakaryocyte,ULK2,IRF1,Receptor,Transcription Factor,0.26038596
Megakaryocyte,Megakaryocyte,ERBB3,ZNF24,Receptor,Transcription Factor,0.34055364
Megakaryocyte,Megakaryocyte,HCK,ZNF24,Receptor,Transcription Factor,0.34055364
Megakaryocyte,Megakaryocyte,INSR,ZNF24,Receptor,Transcription Factor,0.34055364
Megakaryocyte,Megakaryocyte,ABL1,NFAT5,Receptor,Transcription Factor,0.7707605
Megakaryocyte,Megakaryocyte,ATM,NFAT5,Receptor,Transcription Factor,0.7707605
Megakaryocyte,Megakaryocyte,CDK1,NFAT5,Receptor,Transcription Factor,0.7707605
Megakaryocyte,Megakaryocyte,CDK2,NFAT5,Receptor,Transcription Factor,0.7707605
Megakaryocyte,Megakaryocyte,CDK5,NFAT5,Receptor,Transcription Factor,0.7707605
Megakaryocyte,Megakaryocyte,CSNK1A1,NFAT5,Receptor,Transcription Factor,0.7707605
Megakaryocyte,Megakaryocyte,GNAS,NFAT5,Receptor,Transcription Factor,0.7707605
Megakaryocyte,Megakaryocyte,GSK3A,NFAT5,Receptor,Transcription Factor,0.7707605
Megakaryocyte,Megakaryocyte,GSK3B,NFAT5,Receptor,Transcription Factor,0.7707605
Megakaryocyte,Megakaryocyte,LRP5,NFAT5,Receptor,Transcription Factor,0.7707605
Megakaryocyte,Megakaryocyte,LRP6,NFAT5,Receptor,Transcription Factor,0.7707605
Megakaryocyte,Megakaryocyte,MAP3K4,NFAT5,Receptor,Transcription Factor,0.7707605
Megakaryocyte,Megakaryocyte,MAPK14,NFAT5,Receptor,Transcription Factor,0.7707605
Megakaryocyte,Megakaryocyte,PLK1,NFAT5,Receptor,Transcription Factor,0.7707605
Megakaryocyte,Megakaryocyte,PRKACA,NFAT5,Receptor,Transcription Factor,0.7707605
Megakaryocyte,Megakaryocyte,TGFBR1,NFAT5,Receptor,Transcription Factor,0.7707605
Megakaryocyte,Megakaryocyte,ATM,STAT4,Receptor,Transcription Factor,0.15740457
Megakaryocyte,Megakaryocyte,CAMKK1,STAT4,Receptor,Transcription Factor,0.15740457
Megakaryocyte,Megakaryocyte,CASP3,STAT4,Receptor,Transcription Factor,0.15740457
Megakaryocyte,Megakaryocyte,CSF1R,STAT4,Receptor,Transcription Factor,0.15740457
Megakaryocyte,Megakaryocyte,CSNK1A1,STAT4,Receptor,Transcription Factor,0.15740457
Megakaryocyte,Megakaryocyte,CSNK1G2,STAT4,Receptor,Transcription Factor,0.15740457
Megakaryocyte,Megakaryocyte,EGFR,STAT4,Receptor,Transcription Factor,0.15740457
Megakaryocyte,Megakaryocyte,GSK3A,STAT4,Receptor,Transcription Factor,0.15740457
Megakaryocyte,Megakaryocyte,GSK3B,STAT4,Receptor,Transcription Factor,0.15740457
Megakaryocyte,Megakaryocyte,HSP90AA1,STAT4,Receptor,Transcription Factor,0.15740457
Megakaryocyte,Megakaryocyte,HSP90AB1,STAT4,Receptor,Transcription Factor,0.15740457
Megakaryocyte,Megakaryocyte,IGF1R,STAT4,Receptor,Transcription Factor,0.15740457
Megakaryocyte,Megakaryocyte,IKBKE,STAT4,Receptor,Transcription Factor,0.15740457
