source_py,target_py,gene_A,gene_B,type_gene_A_py,type_gene_B_py,MeanLR_py,source_r,target_r,type_gene_A_r,type_gene_B_r,MeanLR_r
MSC,Fibroblast,IGF2,INSR,Ligand,Receptor,0.424160751391581,MSC,Fibroblast,Ligand,Receptor,0.424160751391581
MSC,Fibroblast,APOE,LDLR,Ligand,Receptor,1.13357640324906,MSC,Fibroblast,Ligand,Receptor,1.13357640324906
MSC,Fibroblast,APOE,LSR,Ligand,Receptor,1.10321517934356,MSC,Megakaryocyte,Ligand,Receptor,1.10625656093414
MSC,Fibroblast,APOE,LSR,Ligand,Receptor,1.10321517934356,MSC,Fibroblast,Ligand,Receptor,1.10321517934356
MSC,Fibroblast,TF,LDLR,Ligand,Receptor,0.25441244583708,MSC,Fibroblast,Ligand,Receptor,0.25441244583708
MSC,Fibroblast,TF,TFRC,Ligand,Receptor,0.432045318288432,Neural,Neural,Ligand,Receptor,0.360233847181849
MSC,Fibroblast,TF,TFRC,Ligand,Receptor,0.432045318288432,MSC,Neural,Ligand,Receptor,0.558628198453766
MSC,Fibroblast,TF,TFRC,Ligand,Receptor,0.432045318288432,MSC,Fibroblast,Ligand,Receptor,0.432045318288432
MSC,Fibroblast,LGALS1,ITGB1,Ligand,Receptor,0.791548330171244,MSC,Neural,Ligand,Receptor,0.68935251396511
MSC,Fibroblast,LGALS1,ITGB1,Ligand,Receptor,0.791548330171244,MSC,MSC,Ligand,Receptor,0.884666712330661
MSC,Fibroblast,LGALS1,ITGB1,Ligand,Receptor,0.791548330171244,MSC,Megakaryocyte,Ligand,Receptor,0.997888916441922
MSC,Fibroblast,LGALS1,ITGB1,Ligand,Receptor,0.791548330171244,MSC,Fibroblast,Ligand,Receptor,0.791548330171244
MSC,Fibroblast,LGALS1,ITGB1,Ligand,Receptor,0.791548330171244,Megakaryocyte,MSC,Ligand,Receptor,0.598794624979703
MSC,Fibroblast,LGALS1,ITGB1,Ligand,Receptor,0.791548330171244,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.712016829090964
MSC,Fibroblast,LGALS1,ITGB1,Ligand,Receptor,0.791548330171244,Fibroblast,Megakaryocyte,Ligand,Receptor,0.629628890642827
MSC,Fibroblast,CCL2,ACKR1,Ligand,Receptor,0.398278091170338,MSC,Neural,Ligand,Receptor,0.296573962892846
MSC,Fibroblast,CCL2,ACKR1,Ligand,Receptor,0.398278091170338,MSC,MSC,Ligand,Receptor,0.322525755324912
MSC,Fibroblast,CCL2,ACKR1,Ligand,Receptor,0.398278091170338,MSC,Megakaryocyte,Ligand,Receptor,0.316785938296157
MSC,Fibroblast,CCL2,ACKR1,Ligand,Receptor,0.398278091170338,MSC,Fibroblast,Ligand,Receptor,0.398278091170338
MSC,Fibroblast,CCL2,ACKR1,Ligand,Receptor,0.398278091170338,MSC,Myeloid,Ligand,Receptor,0.298720319196127
MSC,Fibroblast,VCAN,ITGB1,Ligand,Receptor,0.85198337714507,MSC,Neural,Ligand,Receptor,0.749787560938936
MSC,Fibroblast,VCAN,ITGB1,Ligand,Receptor,0.85198337714507,MSC,MSC,Ligand,Receptor,0.945101759304487
MSC,Fibroblast,VCAN,ITGB1,Ligand,Receptor,0.85198337714507,MSC,Megakaryocyte,Ligand,Receptor,1.05832396341575
MSC,Fibroblast,VCAN,ITGB1,Ligand,Receptor,0.85198337714507,MSC,Fibroblast,Ligand,Receptor,0.85198337714507
MSC,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.475898660353667,Neural,Megakaryocyte,Ligand,Receptor,0.325120816580615
MSC,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.475898660353667,Neural,Fibroblast,Ligand,Receptor,0.311740214289699
MSC,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.475898660353667,MSC,Megakaryocyte,Ligand,Receptor,0.489279262644583
MSC,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.475898660353667,MSC,Fibroblast,Ligand,Receptor,0.475898660353667
MSC,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.475898660353667,Megakaryocyte,Neural,Ligand,Receptor,0.50457472973956
MSC,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.475898660353667,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.778368366955738
MSC,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.475898660353667,Megakaryocyte,Fibroblast,Ligand,Receptor,0.764987764664822
MSC,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.475898660353667,Fibroblast,Megakaryocyte,Ligand,Receptor,0.573591499605028
MSC,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.475898660353667,Fibroblast,Fibroblast,Ligand,Receptor,0.560210897314112
MSC,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.475898660353667,Myeloid,Neural,Ligand,Receptor,0.537586978571722
MSC,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.475898660353667,Myeloid,Megakaryocyte,Ligand,Receptor,0.8113806157879
MSC,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.475898660353667,Myeloid,Fibroblast,Ligand,Receptor,0.798000013496984
MSC,Fibroblast,HGF,ITGB1,Ligand,Receptor,0.380949090623139,MSC,Neural,Ligand,Receptor,0.278753274417005
MSC,Fibroblast,HGF,ITGB1,Ligand,Receptor,0.380949090623139,MSC,MSC,Ligand,Receptor,0.474067472782556
MSC,Fibroblast,HGF,ITGB1,Ligand,Receptor,0.380949090623139,MSC,Megakaryocyte,Ligand,Receptor,0.587289676893817
MSC,Fibroblast,HGF,ITGB1,Ligand,Receptor,0.380949090623139,MSC,Fibroblast,Ligand,Receptor,0.380949090623139
MSC,Fibroblast,CXCL2,ACKR1,Ligand,Receptor,0.302462688824861,MSC,Neural,Ligand,Receptor,0.20075856054737
MSC,Fibroblast,CXCL2,ACKR1,Ligand,Receptor,0.302462688824861,MSC,Fibroblast,Ligand,Receptor,0.302462688824861
MSC,Fibroblast,FST,BMPR2,Ligand,Receptor,0.146882383771582,MSC,MSC,Ligand,Receptor,0.170733167304266
MSC,Fibroblast,FST,BMPR2,Ligand,Receptor,0.146882383771582,MSC,Fibroblast,Ligand,Receptor,0.146882383771582
MSC,Fibroblast,FGF7,FGFR1,Ligand,Receptor,0.188420268862314,Neural,MSC,Ligand,Receptor,0.138124639296661
MSC,Fibroblast,FGF7,FGFR1,Ligand,Receptor,0.188420268862314,MSC,MSC,Ligand,Receptor,0.243613993540606
MSC,Fibroblast,FGF7,FGFR1,Ligand,Receptor,0.188420268862314,MSC,Fibroblast,Ligand,Receptor,0.188420268862314
MSC,Fibroblast,CALR,ITGA2B,Ligand,Receptor,0.38265516940925,Neural,Megakaryocyte,Ligand,Receptor,0.438801095715754
MSC,Fibroblast,CALR,ITGA2B,Ligand,Receptor,0.38265516940925,MSC,Megakaryocyte,Ligand,Receptor,0.720509950755573
MSC,Fibroblast,CALR,ITGA2B,Ligand,Receptor,0.38265516940925,MSC,Fibroblast,Ligand,Receptor,0.38265516940925
MSC,Fibroblast,CALR,ITGA2B,Ligand,Receptor,0.38265516940925,MSC,Myeloid,Ligand,Receptor,0.421959736638353
MSC,Fibroblast,CALR,ITGA2B,Ligand,Receptor,0.38265516940925,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.550644318883298
MSC,Fibroblast,CALR,ITGA2B,Ligand,Receptor,0.38265516940925,Fibroblast,Megakaryocyte,Ligand,Receptor,0.651600602941092
MSC,Fibroblast,CALR,SCARF1,Ligand,Receptor,0.412600878393732,MSC,Fibroblast,Ligand,Receptor,0.412600878393732
MSC,Fibroblast,CALR,SCARF1,Ligand,Receptor,0.412600878393732,Fibroblast,Fibroblast,Ligand,Receptor,0.343691530579252
MSC,Fibroblast,GRN,TNFRSF1A,Ligand,Receptor,0.211958610041503,MSC,MSC,Ligand,Receptor,0.248561601068985
MSC,Fibroblast,GRN,TNFRSF1A,Ligand,Receptor,0.211958610041503,MSC,Megakaryocyte,Ligand,Receptor,0.262916296821012
MSC,Fibroblast,GRN,TNFRSF1A,Ligand,Receptor,0.211958610041503,MSC,Fibroblast,Ligand,Receptor,0.211958610041503
MSC,Fibroblast,GRN,TNFRSF1A,Ligand,Receptor,0.211958610041503,Myeloid,MSC,Ligand,Receptor,0.33971704238944
MSC,Fibroblast,GRN,TNFRSF1A,Ligand,Receptor,0.211958610041503,Myeloid,Megakaryocyte,Ligand,Receptor,0.354071738141466
MSC,Fibroblast,GRN,TNFRSF1A,Ligand,Receptor,0.211958610041503,Myeloid,Fibroblast,Ligand,Receptor,0.303114051361958
MSC,Fibroblast,ADM,RAMP3,Ligand,Receptor,0.131056695647006,MSC,MSC,Ligand,Receptor,0.115210420414293
MSC,Fibroblast,ADM,RAMP3,Ligand,Receptor,0.131056695647006,MSC,Fibroblast,Ligand,Receptor,0.131056695647006
MSC,Fibroblast,ADM,RAMP3,Ligand,Receptor,0.131056695647006,Fibroblast,Fibroblast,Ligand,Receptor,0.146535969720325
MSC,Fibroblast,SERPINF1,PLXDC2,Ligand,Receptor,0.437665539237583,MSC,MSC,Ligand,Receptor,0.416176040977454
MSC,Fibroblast,SERPINF1,PLXDC2,Ligand,Receptor,0.437665539237583,MSC,Megakaryocyte,Ligand,Receptor,0.504807905885061
MSC,Fibroblast,SERPINF1,PLXDC2,Ligand,Receptor,0.437665539237583,MSC,Fibroblast,Ligand,Receptor,0.437665539237583
MSC,Fibroblast,CXCL12,ITGB1,Ligand,Receptor,1.19230012581954,MSC,Neural,Ligand,Receptor,1.09010430961341
MSC,Fibroblast,CXCL12,ITGB1,Ligand,Receptor,1.19230012581954,MSC,MSC,Ligand,Receptor,1.28541850797896
MSC,Fibroblast,CXCL12,ITGB1,Ligand,Receptor,1.19230012581954,MSC,Megakaryocyte,Ligand,Receptor,1.39864071209022
MSC,Fibroblast,CXCL12,ITGB1,Ligand,Receptor,1.19230012581954,MSC,Fibroblast,Ligand,Receptor,1.19230012581954
MSC,Fibroblast,CXCL12,CXCR4,Ligand,Receptor,1.15586441139198,MSC,Neural,Ligand,Receptor,1.08151587247653
MSC,Fibroblast,CXCL12,CXCR4,Ligand,Receptor,1.15586441139198,MSC,Megakaryocyte,Ligand,Receptor,1.18180136159912
MSC,Fibroblast,CXCL12,CXCR4,Ligand,Receptor,1.15586441139198,MSC,Fibroblast,Ligand,Receptor,1.15586441139198
MSC,Fibroblast,PGF,NRP2,Ligand,Receptor,0.276833987604986,Neural,MSC,Ligand,Receptor,0.234103677141284
MSC,Fibroblast,PGF,NRP2,Ligand,Receptor,0.276833987604986,MSC,MSC,Ligand,Receptor,0.411345654180253
MSC,Fibroblast,PGF,NRP2,Ligand,Receptor,0.276833987604986,MSC,Megakaryocyte,Ligand,Receptor,0.296197117257955
MSC,Fibroblast,PGF,NRP2,Ligand,Receptor,0.276833987604986,MSC,Fibroblast,Ligand,Receptor,0.276833987604986
MSC,Fibroblast,PGF,NRP2,Ligand,Receptor,0.276833987604986,MSC,Myeloid,Ligand,Receptor,0.292217388791526
MSC,Fibroblast,LUM,ITGB1,Ligand,Receptor,0.613987721664015,MSC,Neural,Ligand,Receptor,0.511791905457881
MSC,Fibroblast,LUM,ITGB1,Ligand,Receptor,0.613987721664015,MSC,MSC,Ligand,Receptor,0.707106103823432
MSC,Fibroblast,LUM,ITGB1,Ligand,Receptor,0.613987721664015,MSC,Megakaryocyte,Ligand,Receptor,0.820328307934693
MSC,Fibroblast,LUM,ITGB1,Ligand,Receptor,0.613987721664015,MSC,Fibroblast,Ligand,Receptor,0.613987721664015
MSC,Fibroblast,TFF3,CXCR4,Ligand,Receptor,0.189572543098136,MSC,Megakaryocyte,Ligand,Receptor,0.215509493305275
MSC,Fibroblast,TFF3,CXCR4,Ligand,Receptor,0.189572543098136,MSC,Fibroblast,Ligand,Receptor,0.189572543098136
MSC,Fibroblast,TFF3,CXCR4,Ligand,Receptor,0.189572543098136,Myeloid,Neural,Ligand,Receptor,0.226981537297769
MSC,Fibroblast,TFF3,CXCR4,Ligand,Receptor,0.189572543098136,Myeloid,Megakaryocyte,Ligand,Receptor,0.327267026420361
MSC,Fibroblast,TFF3,CXCR4,Ligand,Receptor,0.189572543098136,Myeloid,Fibroblast,Ligand,Receptor,0.301330076213221
MSC,Fibroblast,LGALS3BP,ITGB1,Ligand,Receptor,0.368236692078896,MSC,Neural,Ligand,Receptor,0.266040875872762
MSC,Fibroblast,LGALS3BP,ITGB1,Ligand,Receptor,0.368236692078896,MSC,MSC,Ligand,Receptor,0.461355074238313
MSC,Fibroblast,LGALS3BP,ITGB1,Ligand,Receptor,0.368236692078896,MSC,Megakaryocyte,Ligand,Receptor,0.574577278349574
MSC,Fibroblast,LGALS3BP,ITGB1,Ligand,Receptor,0.368236692078896,MSC,Fibroblast,Ligand,Receptor,0.368236692078896
MSC,Fibroblast,LGALS3BP,ITGB1,Ligand,Receptor,0.368236692078896,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.365287772293158
MSC,Fibroblast,LGALS3BP,ITGB1,Ligand,Receptor,0.368236692078896,Fibroblast,Megakaryocyte,Ligand,Receptor,0.381297124300385
MSC,Fibroblast,LGALS3BP,ITGB1,Ligand,Receptor,0.368236692078896,Myeloid,Megakaryocyte,Ligand,Receptor,0.389876169441641
MSC,Fibroblast,CCL14,ACKR1,Ligand,Receptor,0.298240236276104,MSC,Neural,Ligand,Receptor,0.196536107998613
MSC,Fibroblast,CCL14,ACKR1,Ligand,Receptor,0.298240236276104,MSC,Fibroblast,Ligand,Receptor,0.298240236276104
MSC,Fibroblast,RARRES2,CCRL2,Ligand,Receptor,0.338423757521141,MSC,Neural,Ligand,Receptor,0.418641140159691
MSC,Fibroblast,RARRES2,CCRL2,Ligand,Receptor,0.338423757521141,MSC,Fibroblast,Ligand,Receptor,0.338423757521141
MSC,Fibroblast,CD38,PECAM1,Ligand,Receptor,0.135254330140472,MSC,Megakaryocyte,Ligand,Receptor,0.21647294412431
MSC,Fibroblast,CD38,PECAM1,Ligand,Receptor,0.135254330140472,MSC,Fibroblast,Ligand,Receptor,0.135254330140472
MSC,Fibroblast,CD38,PECAM1,Ligand,Receptor,0.135254330140472,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.255750822173072
MSC,Fibroblast,CD38,PECAM1,Ligand,Receptor,0.135254330140472,Megakaryocyte,Fibroblast,Ligand,Receptor,0.174532208189235
MSC,Fibroblast,FSTL1,DIP2A,Ligand,Receptor,0.623532091881828,MSC,MSC,Ligand,Receptor,0.506805614670729
MSC,Fibroblast,FSTL1,DIP2A,Ligand,Receptor,0.623532091881828,MSC,Megakaryocyte,Ligand,Receptor,0.528254722207748
MSC,Fibroblast,FSTL1,DIP2A,Ligand,Receptor,0.623532091881828,MSC,Fibroblast,Ligand,Receptor,0.623532091881828
MSC,Fibroblast,TIMP1,CD63,Ligand,Receptor,0.944980217475987,Neural,Megakaryocyte,Ligand,Receptor,0.847051663616683
MSC,Fibroblast,TIMP1,CD63,Ligand,Receptor,0.944980217475987,MSC,MSC,Ligand,Receptor,1.32974466341912
MSC,Fibroblast,TIMP1,CD63,Ligand,Receptor,0.944980217475987,MSC,Megakaryocyte,Ligand,Receptor,1.41853936410214
MSC,Fibroblast,TIMP1,CD63,Ligand,Receptor,0.944980217475987,MSC,Fibroblast,Ligand,Receptor,0.944980217475987
MSC,Fibroblast,TIMP1,CD63,Ligand,Receptor,0.944980217475987,MSC,Myeloid,Ligand,Receptor,1.13167134004962
MSC,Fibroblast,TIMP1,CD63,Ligand,Receptor,0.944980217475987,Megakaryocyte,MSC,Ligand,Receptor,1.42802532817951
MSC,Fibroblast,TIMP1,CD63,Ligand,Receptor,0.944980217475987,Megakaryocyte,Megakaryocyte,Ligand,Receptor,1.51682002886253
MSC,Fibroblast,TIMP1,CD63,Ligand,Receptor,0.944980217475987,Megakaryocyte,Fibroblast,Ligand,Receptor,1.04326088223638
MSC,Fibroblast,TIMP1,CD63,Ligand,Receptor,0.944980217475987,Megakaryocyte,Myeloid,Ligand,Receptor,1.22995200481002
MSC,Fibroblast,TIMP1,CD63,Ligand,Receptor,0.944980217475987,Fibroblast,MSC,Ligand,Receptor,1.04220146624281
MSC,Fibroblast,TIMP1,CD63,Ligand,Receptor,0.944980217475987,Fibroblast,Megakaryocyte,Ligand,Receptor,1.13099616692583
MSC,Fibroblast,TGFB1,ENG,Ligand,Receptor,0.294196251134641,MSC,MSC,Ligand,Receptor,0.316252693679381
MSC,Fibroblast,TGFB1,ENG,Ligand,Receptor,0.294196251134641,MSC,Fibroblast,Ligand,Receptor,0.294196251134641
MSC,Fibroblast,TGFB1,ENG,Ligand,Receptor,0.294196251134641,Megakaryocyte,MSC,Ligand,Receptor,0.556457554858681
MSC,Fibroblast,TGFB1,ENG,Ligand,Receptor,0.294196251134641,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.451508844647469
MSC,Fibroblast,TGFB1,ENG,Ligand,Receptor,0.294196251134641,Megakaryocyte,Fibroblast,Ligand,Receptor,0.534401112313942
MSC,Fibroblast,GNAI2,F2R,Ligand,Receptor,0.141546495707981,MSC,Megakaryocyte,Ligand,Receptor,0.235003615493092
MSC,Fibroblast,GNAI2,F2R,Ligand,Receptor,0.141546495707981,MSC,Fibroblast,Ligand,Receptor,0.141546495707981
MSC,Fibroblast,GNAI2,F2R,Ligand,Receptor,0.141546495707981,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.142574940814835
MSC,Fibroblast,GNAI2,F2R,Ligand,Receptor,0.141546495707981,Myeloid,Megakaryocyte,Ligand,Receptor,0.289068415261261
MSC,Fibroblast,GNAI2,F2R,Ligand,Receptor,0.141546495707981,Myeloid,Fibroblast,Ligand,Receptor,0.19561129547615
MSC,Fibroblast,FBN1,ITGB1,Ligand,Receptor,0.266092704618037,MSC,MSC,Ligand,Receptor,0.359211086777453
MSC,Fibroblast,FBN1,ITGB1,Ligand,Receptor,0.266092704618037,MSC,Megakaryocyte,Ligand,Receptor,0.472433290888715
MSC,Fibroblast,FBN1,ITGB1,Ligand,Receptor,0.266092704618037,MSC,Fibroblast,Ligand,Receptor,0.266092704618037
MSC,Fibroblast,SLPI,PLSCR4,Ligand,Receptor,0.344032112760529,MSC,Neural,Ligand,Receptor,0.332147265075815
MSC,Fibroblast,SLPI,PLSCR4,Ligand,Receptor,0.344032112760529,MSC,MSC,Ligand,Receptor,0.343712604772137
MSC,Fibroblast,SLPI,PLSCR4,Ligand,Receptor,0.344032112760529,MSC,Fibroblast,Ligand,Receptor,0.344032112760529
MSC,Fibroblast,SLPI,PLSCR4,Ligand,Receptor,0.344032112760529,Myeloid,Neural,Ligand,Receptor,0.841657893381501
MSC,Fibroblast,SLPI,PLSCR4,Ligand,Receptor,0.344032112760529,Myeloid,MSC,Ligand,Receptor,0.853223233077823
MSC,Fibroblast,SLPI,PLSCR4,Ligand,Receptor,0.344032112760529,Myeloid,Fibroblast,Ligand,Receptor,0.853542741066215
MSC,Fibroblast,HMGB1,THBD,Ligand,Receptor,0.85693510434242,MSC,Neural,Ligand,Receptor,0.756935992936688
MSC,Fibroblast,HMGB1,THBD,Ligand,Receptor,0.85693510434242,MSC,MSC,Ligand,Receptor,0.798509301123842
MSC,Fibroblast,HMGB1,THBD,Ligand,Receptor,0.85693510434242,MSC,Fibroblast,Ligand,Receptor,0.85693510434242
MSC,Fibroblast,HMGB1,THBD,Ligand,Receptor,0.85693510434242,Megakaryocyte,Neural,Ligand,Receptor,0.744481920234485
MSC,Fibroblast,HMGB1,THBD,Ligand,Receptor,0.85693510434242,Megakaryocyte,MSC,Ligand,Receptor,0.786055228421639
MSC,Fibroblast,HMGB1,THBD,Ligand,Receptor,0.85693510434242,Megakaryocyte,Fibroblast,Ligand,Receptor,0.844481031640217
MSC,Fibroblast,HMGB1,THBD,Ligand,Receptor,0.85693510434242,Fibroblast,Neural,Ligand,Receptor,0.842281996703711
MSC,Fibroblast,HMGB1,THBD,Ligand,Receptor,0.85693510434242,Fibroblast,MSC,Ligand,Receptor,0.883855304890865
MSC,Fibroblast,HMGB1,THBD,Ligand,Receptor,0.85693510434242,Fibroblast,Fibroblast,Ligand,Receptor,0.942281108109443
MSC,Fibroblast,NAMPT,INSR,Ligand,Receptor,0.108811482170775,MSC,MSC,Ligand,Receptor,0.114652521618268
MSC,Fibroblast,NAMPT,INSR,Ligand,Receptor,0.108811482170775,MSC,Fibroblast,Ligand,Receptor,0.108811482170775
MSC,Fibroblast,SLPI,PLSCR1,Ligand,Receptor,0.471553131558024,MSC,Neural,Ligand,Receptor,0.34005668987665
MSC,Fibroblast,SLPI,PLSCR1,Ligand,Receptor,0.471553131558024,MSC,MSC,Ligand,Receptor,0.420968572159509
MSC,Fibroblast,SLPI,PLSCR1,Ligand,Receptor,0.471553131558024,MSC,Megakaryocyte,Ligand,Receptor,0.396293342236011
MSC,Fibroblast,SLPI,PLSCR1,Ligand,Receptor,0.471553131558024,MSC,Fibroblast,Ligand,Receptor,0.471553131558024
MSC,Fibroblast,SLPI,PLSCR1,Ligand,Receptor,0.471553131558024,Myeloid,Neural,Ligand,Receptor,0.849567318182336
MSC,Fibroblast,SLPI,PLSCR1,Ligand,Receptor,0.471553131558024,Myeloid,MSC,Ligand,Receptor,0.930479200465195
MSC,Fibroblast,SLPI,PLSCR1,Ligand,Receptor,0.471553131558024,Myeloid,Megakaryocyte,Ligand,Receptor,0.905803970541697
MSC,Fibroblast,SLPI,PLSCR1,Ligand,Receptor,0.471553131558024,Myeloid,Fibroblast,Ligand,Receptor,0.98106375986371
MSC,Fibroblast,C1QB,C1QBP,Ligand,Receptor,0.25188950366535,Neural,Fibroblast,Ligand,Receptor,0.247069149016929
MSC,Fibroblast,C1QB,C1QBP,Ligand,Receptor,0.25188950366535,MSC,Fibroblast,Ligand,Receptor,0.25188950366535
MSC,Fibroblast,C1QB,C1QBP,Ligand,Receptor,0.25188950366535,Megakaryocyte,Fibroblast,Ligand,Receptor,0.291167381714113
MSC,Fibroblast,HMGB1,AGER,Ligand,Receptor,0.788422050050114,MSC,Fibroblast,Ligand,Receptor,0.788422050050114
MSC,Fibroblast,HMGB1,AGER,Ligand,Receptor,0.788422050050114,Megakaryocyte,Fibroblast,Ligand,Receptor,0.775967977347911
MSC,Fibroblast,HMGB1,AGER,Ligand,Receptor,0.788422050050114,Fibroblast,Fibroblast,Ligand,Receptor,0.873768053817136
MSC,Fibroblast,MMP2,PECAM1,Ligand,Receptor,0.237899392951105,MSC,Megakaryocyte,Ligand,Receptor,0.319118006934943
MSC,Fibroblast,MMP2,PECAM1,Ligand,Receptor,0.237899392951105,MSC,Fibroblast,Ligand,Receptor,0.237899392951105
MSC,Fibroblast,MMP2,PECAM1,Ligand,Receptor,0.237899392951105,Fibroblast,Megakaryocyte,Ligand,Receptor,0.267826966808017
MSC,Fibroblast,MMP2,PECAM1,Ligand,Receptor,0.237899392951105,Fibroblast,Fibroblast,Ligand,Receptor,0.186608352824179
MSC,Fibroblast,MMP2,FGFR1,Ligand,Receptor,0.196849114316697,MSC,MSC,Ligand,Receptor,0.252042838994989
MSC,Fibroblast,MMP2,FGFR1,Ligand,Receptor,0.196849114316697,MSC,Fibroblast,Ligand,Receptor,0.196849114316697
MSC,Fibroblast,MMP2,FGFR1,Ligand,Receptor,0.196849114316697,Fibroblast,MSC,Ligand,Receptor,0.200751798868063
MSC,Fibroblast,FABP5,RXRA,Ligand,Receptor,0.198789516395838,MSC,Fibroblast,Ligand,Receptor,0.198789516395838
MSC,Fibroblast,FABP5,RXRA,Ligand,Receptor,0.198789516395838,Fibroblast,Fibroblast,Ligand,Receptor,0.198212918287571
MSC,Fibroblast,HMGB1,CXCR4,Ligand,Receptor,0.833626457171405,MSC,Neural,Ligand,Receptor,0.759277918255952
MSC,Fibroblast,HMGB1,CXCR4,Ligand,Receptor,0.833626457171405,MSC,Megakaryocyte,Ligand,Receptor,0.859563407378544
MSC,Fibroblast,HMGB1,CXCR4,Ligand,Receptor,0.833626457171405,MSC,Fibroblast,Ligand,Receptor,0.833626457171405
MSC,Fibroblast,HMGB1,CXCR4,Ligand,Receptor,0.833626457171405,Megakaryocyte,Neural,Ligand,Receptor,0.746823845553749
MSC,Fibroblast,HMGB1,CXCR4,Ligand,Receptor,0.833626457171405,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.847109334676341
MSC,Fibroblast,HMGB1,CXCR4,Ligand,Receptor,0.833626457171405,Megakaryocyte,Fibroblast,Ligand,Receptor,0.821172384469202
MSC,Fibroblast,HMGB1,CXCR4,Ligand,Receptor,0.833626457171405,Fibroblast,Neural,Ligand,Receptor,0.844623922022975
MSC,Fibroblast,HMGB1,CXCR4,Ligand,Receptor,0.833626457171405,Fibroblast,Megakaryocyte,Ligand,Receptor,0.944909411145567
MSC,Fibroblast,HMGB1,CXCR4,Ligand,Receptor,0.833626457171405,Fibroblast,Fibroblast,Ligand,Receptor,0.918972460938427
MSC,Fibroblast,GNAI2,S1PR4,Ligand,Receptor,0.137923421357158,MSC,Megakaryocyte,Ligand,Receptor,0.241922692023323
MSC,Fibroblast,GNAI2,S1PR4,Ligand,Receptor,0.137923421357158,MSC,Fibroblast,Ligand,Receptor,0.137923421357158
MSC,Fibroblast,GNAI2,S1PR4,Ligand,Receptor,0.137923421357158,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.149494017345065
MSC,Fibroblast,GNAI2,S1PR4,Ligand,Receptor,0.137923421357158,Myeloid,Megakaryocyte,Ligand,Receptor,0.295987491791492
MSC,Fibroblast,GNAI2,S1PR4,Ligand,Receptor,0.137923421357158,Myeloid,Fibroblast,Ligand,Receptor,0.191988221125327
MSC,Fibroblast,FADD,TRAF2,Ligand,Receptor,0.0220390495876192,MSC,Fibroblast,Ligand,Receptor,0.0220390495876192
MSC,Fibroblast,FADD,TRAF2,Ligand,Receptor,0.0220390495876192,Megakaryocyte,Fibroblast,Ligand,Receptor,0.0232261233185256
MSC,Fibroblast,HSP90B1,ASGR1,Ligand,Receptor,0.296173661767787,MSC,Fibroblast,Ligand,Receptor,0.296173661767787
MSC,Fibroblast,MDK,NCL,Ligand,Receptor,0.812745854302084,MSC,Neural,Ligand,Receptor,0.683178886766147
MSC,Fibroblast,MDK,NCL,Ligand,Receptor,0.812745854302084,MSC,MSC,Ligand,Receptor,0.694654122285039
MSC,Fibroblast,MDK,NCL,Ligand,Receptor,0.812745854302084,MSC,Megakaryocyte,Ligand,Receptor,0.673899509195351
MSC,Fibroblast,MDK,NCL,Ligand,Receptor,0.812745854302084,MSC,Fibroblast,Ligand,Receptor,0.812745854302084
MSC,Fibroblast,SPARC,FGFR1,Ligand,Receptor,0.45568549119324,MSC,MSC,Ligand,Receptor,0.510879215871532
MSC,Fibroblast,SPARC,FGFR1,Ligand,Receptor,0.45568549119324,MSC,Fibroblast,Ligand,Receptor,0.45568549119324
MSC,Fibroblast,SPARC,FGFR1,Ligand,Receptor,0.45568549119324,Megakaryocyte,MSC,Ligand,Receptor,0.368522292869448
MSC,Fibroblast,SPARC,FGFR1,Ligand,Receptor,0.45568549119324,Megakaryocyte,Fibroblast,Ligand,Receptor,0.313328568191157
MSC,Fibroblast,SPARC,ENG,Ligand,Receptor,0.596330435565758,MSC,MSC,Ligand,Receptor,0.618386878110497
MSC,Fibroblast,SPARC,ENG,Ligand,Receptor,0.596330435565758,MSC,Megakaryocyte,Ligand,Receptor,0.513438167899286
MSC,Fibroblast,SPARC,ENG,Ligand,Receptor,0.596330435565758,MSC,Fibroblast,Ligand,Receptor,0.596330435565758
MSC,Fibroblast,SPARC,ENG,Ligand,Receptor,0.596330435565758,Megakaryocyte,MSC,Ligand,Receptor,0.476029955108414
